Alameda, CA Alameda, CA: Data Inventory 
Station ID: 9414750 
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414750 20050508 19:12  10.400 143.000  11.500  15.200  16.800 1013.80
9414750 20050508 19:18  10.100 140.000  11.900  15.200  16.800 1013.70
9414750 20050508 19:24  10.400 137.000  12.700  15.300  16.700 1013.70
9414750 20050508 19:30  10.000 140.000  12.300  15.300  16.700 1013.70
9414750 20050508 19:36   9.300 143.000  12.200  15.300  16.500 1013.70
9414750 20050508 19:42  10.500 145.000  11.900  15.200  16.500 1013.60
9414750 20050508 19:48   9.600 144.000  12.000  15.100  16.400 1013.60
9414750 20050508 19:54   9.900 142.000  11.200  15.100  16.400 1013.50
9414750 20050508 20:00   9.400 141.000  11.200  15.400  16.400 1013.50
9414750 20050508 20:06  10.000 150.000  11.300  15.300  16.400 1013.50
9414750 20050508 20:12   8.300 151.000  10.000  15.200  16.400 1013.50
9414750 20050508 20:18   8.900 146.000  10.200  15.500  16.400 1013.30
9414750 20050508 20:24   8.500 148.000   9.900  15.600  16.300 1013.40
9414750 20050508 20:30   8.900 141.000  10.100  15.400  16.300 1013.40
9414750 20050508 20:36   8.500 141.000   9.500  15.400  16.300 1013.40
9414750 20050508 20:42   7.600 142.000   9.000  15.400  16.300 1013.40
9414750 20050508 20:48   6.800 144.000   8.800  15.600  16.200 1013.20
9414750 20050508 20:54   8.800 151.000  10.000  16.000  16.200 1013.20
9414750 20050508 21:00   9.100 150.000  11.100  16.100  16.200 1013.10
9414750 20050508 21:06   9.500 147.000  10.100  16.200  16.200 1013.00
9414750 20050508 21:12   8.600 148.000  10.300  16.200  16.200 1013.20
9414750 20050508 21:18   8.400 146.000  10.200  16.200  16.200 1013.10
9414750 20050508 21:24   8.200 159.000  10.800  16.500  16.200 1013.10
9414750 20050508 21:30   9.200 171.000  10.900  16.500  16.200 1013.00
9414750 20050508 21:36   8.800 172.000  10.100  16.500  16.200 1013.10
9414750 20050508 21:42   8.400 168.000   9.800  16.500  16.200 1013.00
9414750 20050508 21:48   8.600 180.000  10.800  16.200  16.200        
9414750 20050508 21:54   9.600 167.000  10.500  16.400  16.200 1012.80
9414750 20050508 22:00   9.900 172.000  11.700  16.500  16.200 1012.80
9414750 20050508 22:06  10.400 170.000  11.900  16.500  16.200 1012.70
9414750 20050508 22:12   9.700 175.000  11.500  16.500  16.300 1012.70
9414750 20050508 22:18   9.300 176.000  11.400  16.500  16.400 1012.70
9414750 20050508 22:24   8.500 179.000  10.500  16.400  16.500 1012.60
9414750 20050508 22:30   9.400 173.000  10.200  16.400  16.500 1012.50
9414750 20050508 22:36   8.800 166.000  10.900  16.500  16.500 1012.30
9414750 20050508 22:42  11.000 167.000  12.200  16.600  16.500 1012.40
9414750 20050508 22:48  11.400 173.000  12.500  16.500  16.600 1012.30
9414750 20050508 22:54  10.000 167.000  11.800  16.400  16.600 1012.20
9414750 20050508 23:00  10.500 158.000  12.000  16.500  16.600 1011.80
9414750 20050508 23:06  11.000 157.000  13.400  16.400  16.700 1011.70
9414750 20050508 23:12  10.800 160.000  13.200  16.400  16.700 1011.50
9414750 20050508 23:18  11.100 160.000  12.300  16.500  16.700 1011.40
9414750 20050508 23:24  11.600 160.000  13.600  16.500  16.700 1011.40
9414750 20050508 23:30  11.000 164.000  12.300  16.500  16.700 1011.40
9414750 20050508 23:36  11.300 158.000  12.900  16.500  16.700 1011.40
9414750 20050508 23:42  10.800 152.000  12.900  16.500  16.700 1011.40
9414750 20050508 23:48  11.000 150.000  13.300  16.500  16.800 1011.40
9414750 20050508 23:54  10.100 157.000  13.200  16.200  16.800 1011.50
9414750 20050509 00:00  11.000 153.000  12.500  16.500  16.800 1011.40
9414750 20050509 00:06   9.600 154.000  12.600  16.400  16.800 1011.30
9414750 20050509 00:12  10.400 146.000  12.400  16.300  16.800 1011.30
9414750 20050509 00:18  10.400 149.000  13.200  16.300  16.800 1011.30
9414750 20050509 00:24  10.000 154.000  11.600  16.200  16.800 1011.30
9414750 20050509 00:30   9.000 142.000  10.200  16.200  16.800 1011.30
9414750 20050509 00:36   8.300 143.000  10.000  16.300  16.700 1011.10
9414750 20050509 00:42   9.200 143.000  10.300  16.100  16.700 1011.00
9414750 20050509 00:48  10.400 143.000  11.700  16.200  16.700 1010.90
9414750 20050509 00:54   8.800 152.000  11.800  16.200  16.700 1010.90
9414750 20050509 01:00   8.700 149.000  11.100  16.400  16.700 1010.80
9414750 20050509 01:06   9.900 146.000  10.800  16.400  16.700 1010.70
9414750 20050509 01:12   8.100 148.000  10.500  16.500  16.700 1010.60
9414750 20050509 01:18   8.400 143.000   9.800  16.500  16.600 1010.60
9414750 20050509 01:24   9.200 147.000  10.900  16.500  16.600 1010.40
9414750 20050509 01:30  10.300 141.000  13.800  16.600  16.600 1010.40
9414750 20050509 01:36   8.400 154.000  12.200  16.600  16.600 1010.40
9414750 20050509 01:42  11.700 146.000  13.600  16.400  16.600 1010.30
9414750 20050509 01:48   9.600 150.000  13.800  16.400  16.600 1010.20
9414750 20050509 01:54   9.900 149.000  12.400  16.400  16.600 1010.00
9414750 20050509 02:00  10.600 144.000  12.900  16.500  16.600 1010.10
9414750 20050509 02:06  10.600 148.000  12.000  16.500  16.600 1009.90
9414750 20050509 02:12  10.500 154.000  12.300  16.500  16.600 1009.90
9414750 20050509 02:18  10.400 159.000  12.300  16.500  16.600 1009.80
9414750 20050509 02:24  10.300 160.000  12.900  16.600  16.600 1009.90
9414750 20050509 02:30                                                
9414750 20050509 02:36  11.100 147.000  13.200  16.800  16.600 1009.60
9414750 20050509 02:42  12.900 150.000  13.800  16.900  16.700 1009.60
9414750 20050509 02:48  11.200 154.000  13.100  16.900  16.600 1009.70
9414750 20050509 02:54  10.500 151.000  12.700  16.900  16.600 1009.60
9414750 20050509 03:00   9.900 156.000  12.700  16.800  16.600 1009.40
9414750 20050509 03:06  10.800 175.000  13.300  16.800  16.600 1009.60
9414750 20050509 03:12  11.100 170.000  14.000  16.100  16.600 1009.90
9414750 20050509 03:18  11.400 176.000  12.600  15.700  16.600 1010.10
9414750 20050509 03:24  11.000 175.000  12.900  15.800  16.600 1010.20
9414750 20050509 03:30  11.300 190.000  13.900  15.600  16.600 1010.50
9414750 20050509 03:36   3.700 232.000  13.600  15.600  16.500 1010.70
9414750 20050509 03:42   4.200 280.000   9.200  15.600  16.500 1010.90
9414750 20050509 03:48   4.700 273.000   6.300  15.500  16.500 1011.10
9414750 20050509 03:54   4.300 274.000   5.900  15.200  16.500 1011.20
9414750 20050509 04:00   5.600 271.000   8.000  15.000  16.500 1011.30
9414750 20050509 04:06   4.600 283.000   6.300  15.000  16.500 1011.40
9414750 20050509 04:12   3.500 277.000   5.800  14.900  16.500 1011.70
9414750 20050509 04:18   3.900 272.000   5.400  14.800  16.600 1011.90
9414750 20050509 04:24   3.400 284.000   6.100  14.800  16.600 1012.00
9414750 20050509 04:30   2.000 261.000   4.700  14.800  16.600 1012.00
9414750 20050509 04:36   2.000 266.000   5.200  14.700  16.600 1012.10
9414750 20050509 04:42   2.300 204.000   5.300  14.700  16.600 1012.10
9414750 20050509 04:48   3.200 193.000   5.100  14.800  16.600 1012.00
9414750 20050509 04:54   3.900 182.000   5.100  14.800  16.600 1011.90
9414750 20050509 05:00   4.700 189.000   5.900  14.900  16.600 1011.90
9414750 20050509 05:06   4.800 193.000   6.600  15.000  16.600 1011.80
9414750 20050509 05:12   5.300 178.000   8.600  15.000  16.600 1011.60
9414750 20050509 05:18   4.500 202.000   7.400  15.000  16.500 1011.60
9414750 20050509 05:24   7.700 198.000  10.300  15.100  16.500 1011.50
9414750 20050509 05:30   6.700 198.000  10.600  15.100  16.500 1011.60
9414750 20050509 05:36   7.700 190.000   9.000  14.800  16.500 1011.60
9414750 20050509 05:42   7.300 187.000   8.900  14.600  16.500 1011.60
9414750 20050509 05:48   6.600 198.000  10.200  14.700  16.500 1011.60
9414750 20050509 05:54   2.200 270.000   8.400  14.700  16.500 1012.00
9414750 20050509 06:00   4.600 274.000   7.000  13.900  16.600 1012.00
9414750 20050509 06:06   4.200 277.000   6.300  13.500  16.600 1012.00
9414750 20050509 06:12   3.200 275.000   5.100  13.200  16.500 1012.10
9414750 20050509 06:18   3.400 279.000   4.500  13.100  16.500 1012.20
9414750 20050509 06:24   1.900 277.000   5.500  12.900  16.500 1011.90
9414750 20050509 06:30   2.300 271.000   4.100  12.900  16.500 1011.90
9414750 20050509 06:36   2.900 272.000   5.400  12.900  16.500 1011.80
9414750 20050509 06:42   2.200 279.000   4.100  13.000  16.500 1011.90
9414750 20050509 06:48   0.900 293.000   4.000  12.900  16.400 1011.90
9414750 20050509 06:54   2.400 205.000   5.000  13.100  16.400 1011.90
9414750 20050509 07:00   2.000 217.000   5.400  13.100  16.400 1012.00
9414750 20050509 07:06   2.500 216.000   4.800  13.300  16.400 1012.00
9414750 20050509 07:12   0.300 293.000   4.900  13.300  16.400 1011.90
9414750 20050509 07:18   1.200 277.000   3.400  13.500  16.400 1011.90
9414750 20050509 07:24   2.900 280.000   3.900  13.800  16.400 1012.00
9414750 20050509 07:30   3.200 276.000   4.900  14.000  16.300 1011.90
9414750 20050509 07:36   4.000 275.000   5.900  14.100  16.300 1011.90
9414750 20050509 07:42   4.000 275.000   5.800  14.100  16.300 1012.00
9414750 20050509 07:48   3.900 278.000   5.400  14.100  16.300 1012.10
9414750 20050509 07:54   4.400 269.000   6.400  14.100  16.300 1012.20
9414750 20050509 08:00   4.400 269.000   6.400  14.100  16.400 1012.30
9414750 20050509 08:06   3.700 274.000   5.700  14.000  16.300 1012.50
9414750 20050509 08:12   3.500 275.000   5.800  13.900  16.300 1012.40
9414750 20050509 08:18   2.900 269.000   3.900  13.900  16.300 1012.50
9414750 20050509 08:24   2.700 273.000   4.000  13.900  16.300 1012.50
9414750 20050509 08:30   1.000 271.000   3.200  13.900  16.400 1012.50
9414750 20050509 08:36   1.900 275.000   4.300  13.900  16.400 1012.40
9414750 20050509 08:42   1.300 286.000   3.100  13.900  16.400 1012.40
9414750 20050509 08:48   1.200 278.000   3.000  13.900  16.400 1012.40
9414750 20050509 08:54   1.400 271.000   3.100  13.900  16.400 1012.30
9414750 20050509 09:00   1.900 274.000   3.400  13.900  16.400 1012.30
9414750 20050509 09:06   1.900 285.000   3.800  13.900  16.400 1012.20
9414750 20050509 09:12   1.500 275.000   3.400  13.900  16.400 1012.10
9414750 20050509 09:18   2.000 277.000   3.700  14.000  16.400 1012.10
9414750 20050509 09:24   2.500 273.000   4.000  13.900  16.400 1012.20
9414750 20050509 09:30   3.300 268.000   5.000  13.800  16.400 1012.30
9414750 20050509 09:36   3.600 265.000   5.100  13.800  16.400 1012.30
9414750 20050509 09:42   2.700 272.000   4.900  13.800  16.400 1012.20
9414750 20050509 09:48   2.700 271.000   4.300  13.800  16.400 1012.30
9414750 20050509 09:54   3.500 275.000   4.700  13.900  16.400 1012.30
9414750 20050509 10:00   3.200 272.000   5.200  13.900  16.400 1012.40
9414750 20050509 10:06   3.200 275.000   5.600  13.900  16.500 1012.50
9414750 20050509 10:12   3.700 265.000   5.900  13.800  16.400 1012.40
9414750 20050509 10:18   3.900 264.000   6.400  13.700  16.400 1012.50
9414750 20050509 10:24                                                
9414750 20050509 10:30   3.600 268.000   5.300  13.700  16.500 1012.40
9414750 20050509 10:36   3.400 266.000   6.400  13.700  16.500 1012.40
9414750 20050509 10:42   3.100 265.000   5.600  13.700  16.500 1012.60
9414750 20050509 10:48   2.400 270.000   4.200  13.700  16.500 1012.60
9414750 20050509 10:54   3.700 272.000   4.800  13.700  16.500 1012.60
9414750 20050509 11:00   3.000 269.000   4.900  13.700  16.400 1012.50
9414750 20050509 11:06   2.900 271.000   4.400  13.600  16.500 1012.60
9414750 20050509 11:12   3.200 265.000   5.300  13.600  16.500 1012.70
9414750 20050509 11:18   3.600 263.000   5.800  13.600  16.500 1012.70
9414750 20050509 11:24   3.200 267.000   5.000  13.600  16.500 1012.70
9414750 20050509 11:30   2.900 265.000   5.400  13.600  16.500 1012.70
9414750 20050509 11:36   3.700 270.000   5.700  13.600  16.500 1012.70
9414750 20050509 11:42   3.300 268.000   5.900  13.700  16.500 1012.70
9414750 20050509 11:48   3.500 264.000   5.700  13.600  16.500 1012.70
9414750 20050509 11:54   3.200 265.000   5.400  13.600  16.500 1012.60
9414750 20050509 12:00   3.100 269.000   5.000  13.600  16.500 1012.70
9414750 20050509 12:06   2.500 274.000   5.200          16.500 1012.60
9414750 20050509 12:12   2.900 275.000   4.200  13.600  16.500 1012.70
9414750 20050509 12:18   3.000 267.000   4.400  13.500  16.500 1012.70
9414750 20050509 12:24   3.800 265.000   5.400  13.500  16.500 1012.80
9414750 20050509 12:30   2.900 273.000   5.000  13.600  16.500 1012.70
9414750 20050509 12:36   2.300 267.000   3.800  13.500  16.500 1012.80
9414750 20050509 12:42   2.700 267.000   4.200  13.500  16.500 1012.90
9414750 20050509 12:48   3.000 266.000   4.500  13.600  16.500 1013.00
9414750 20050509 12:54   2.900 268.000   4.500  13.500  16.500 1013.00
9414750 20050509 13:00   3.200 268.000   4.800  13.400  16.500 1013.00
9414750 20050509 13:06   3.100 266.000   4.500  13.400  16.500 1013.10
9414750 20050509 13:12   3.200 264.000   5.200  13.400  16.500 1013.20
9414750 20050509 13:18   2.700 266.000   4.600  13.400  16.500 1013.30
9414750 20050509 13:24   3.400 267.000   5.700  13.500  16.500 1013.30
9414750 20050509 13:30   3.200 263.000   4.900  13.500  16.500 1013.30
9414750 20050509 13:36   3.000 267.000   4.900  13.500  16.400 1013.30
9414750 20050509 13:42   3.100 262.000   5.100  13.600  16.500 1013.50
9414750 20050509 13:48   3.300 263.000   5.000  13.600  16.500 1013.50
9414750 20050509 13:54   2.800 269.000   4.900  13.700  16.500 1013.60
9414750 20050509 14:00   2.800 265.000   4.500  13.600  16.400 1013.60
9414750 20050509 14:06   2.800 264.000   4.500  13.500  16.400 1013.70
9414750 20050509 14:12   3.000 267.000   4.900  13.500  16.400 1013.70
9414750 20050509 14:18   3.300 265.000   5.800  13.600  16.400 1013.80
9414750 20050509 14:24   3.100 263.000   4.500  13.700  16.400 1013.70
9414750 20050509 14:30   3.100 276.000   4.700  13.800  16.400 1013.90
9414750 20050509 14:36                                                
9414750 20050509 14:42   3.600 261.000   6.000  13.500  16.400 1014.00
9414750 20050509 14:48   4.100 266.000   6.800  13.500  16.400 1014.10
9414750 20050509 14:54   3.400 268.000   5.500  13.600  16.400 1014.10
9414750 20050509 15:00   3.100 264.000   4.800  13.700  16.400 1014.30
9414750 20050509 15:06   4.100 262.000   6.300  13.700  16.400 1014.30
9414750 20050509 15:12   3.300 263.000   5.200  13.800  16.400 1014.40
9414750 20050509 15:18   2.800 268.000   5.900  13.900  16.400 1014.40
9414750 20050509 15:24   3.100 266.000   5.200  13.900  16.400 1014.50
9414750 20050509 15:30   4.100 262.000   5.800  14.000  16.400 1014.60
9414750 20050509 15:36   4.100 264.000   6.100  14.100  16.500 1014.60
9414750 20050509 15:42   4.200 266.000   7.000  14.200  16.500 1014.80
9414750 20050509 15:48   4.200 266.000   6.400  14.200  16.500 1014.80
9414750 20050509 15:54   4.300 266.000   7.100  14.200  16.500 1014.80
9414750 20050509 16:00   4.900 260.000   6.500  14.200  16.500 1014.90
9414750 20050509 16:06   3.600 258.000   6.600  14.300  16.500 1014.90
9414750 20050509 16:12   4.200 267.000   6.700  14.300  16.500 1015.10
9414750 20050509 16:18   4.300 266.000   6.000  14.400  16.500 1015.10
9414750 20050509 16:24   4.200 266.000   5.900  14.500  16.500 1015.10
9414750 20050509 16:30   4.800 266.000   7.500  14.500  16.500 1015.10
9414750 20050509 16:36   4.600 266.000   6.500  14.600  16.600 1015.20
9414750 20050509 16:42   4.500 265.000   6.200  14.600  16.600 1015.30
9414750 20050509 16:48   4.900 265.000   6.200  14.400  16.600 1015.40
9414750 20050509 16:54   4.600 262.000   6.800  14.600  16.600 1015.40
9414750 20050509 17:00   4.400 266.000   6.700  14.700  16.600 1015.40
9414750 20050509 17:06   3.900 264.000   7.200  14.600  16.700 1015.40
9414750 20050509 17:12   4.400 268.000   5.600  14.700  16.800 1015.60
9414750 20050509 17:18   5.500 266.000   7.700  14.300  16.800 1015.70
9414750 20050509 17:24   4.700 267.000   6.700  14.100  16.800 1015.70
9414750 20050509 17:30   3.900 267.000   5.900  14.000  16.900 1015.80
9414750 20050509 17:36   3.900 265.000   5.700  14.100  16.900 1015.80
9414750 20050509 17:42   4.600 267.000   7.000  14.400  16.900 1015.80
9414750 20050509 17:48   3.300 267.000   5.500  14.500  16.900 1015.90
9414750 20050509 17:54   3.300 266.000   5.900  14.700  16.900 1015.90
9414750 20050509 18:00   4.100 267.000   5.400  14.800  16.900 1016.10
9414750 20050509 18:06   4.000 271.000   6.100  14.800  16.900 1016.10
9414750 20050509 18:12   3.800 268.000   6.600  14.900  17.000 1016.10
9414750 20050509 18:18   5.500 275.000   7.300  14.900  16.900 1016.10
9414750 20050509 18:24   4.700 276.000   7.200  15.000  17.000 1016.10
9414750 20050509 18:30   4.000 271.000   7.300  14.800  16.900 1016.20
9414750 20050509 18:36   3.600 266.000   5.200  14.800  16.900 1016.30
9414750 20050509 18:42   4.000 266.000   4.900  14.900  16.900 1016.30
9414750 20050509 18:48   3.700 268.000   5.500  15.200  16.800 1016.20
9414750 20050509 18:54   4.300 264.000   5.700  15.100  16.800 1016.30
9414750 20050509 19:00   3.900 267.000   5.800  15.100  16.800 1016.30
9414750 20050509 19:06   3.500 267.000   5.300  15.200  16.800 1016.40
9414750 20050509 19:12   4.000 270.000   5.700  15.200  16.800 1016.40
9414750 20050509 19:18   4.400 270.000   6.200  15.200  16.800 1016.50
9414750 20050509 19:24   4.200 264.000   6.300  15.100  16.800 1016.50
9414750 20050509 19:30   4.200 267.000   6.300  15.000  16.800 1016.50
9414750 20050509 19:36   3.800 265.000   5.800  15.100  16.800 1016.50
9414750 20050509 19:42   5.600 270.000   7.000  14.900  16.900 1016.60
9414750 20050509 19:48   4.600 268.000   6.500  14.600  16.800 1016.60
9414750 20050509 19:54   5.300 266.000   7.600  14.600  16.800 1016.70
9414750 20050509 20:00   4.200 267.000   6.900  14.400  16.800 1016.80
9414750 20050509 20:06   4.100 268.000   6.200  14.300  16.800 1016.80
9414750 20050509 20:12   3.700 266.000   5.700  14.300  16.700 1016.80
9414750 20050509 20:18   3.700 264.000   4.900  14.500  16.600 1016.70
9414750 20050509 20:24   2.900 267.000   4.600  14.600  16.600 1016.70
9414750 20050509 20:30   3.300 265.000   4.400  14.800  16.600 1016.80
9414750 20050509 20:36   5.900 273.000   7.100  14.800  16.600 1016.80
