Redwood City, CA
Station ID: 9414523
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414523 20050106 01:48   0.000 328.000   1.300   9.300  10.500 1023.80
9414523 20050106 01:54   0.000 333.000   0.000   9.300  10.500 1023.80
9414523 20050106 02:00   0.000 324.000   0.000   9.300  10.500 1023.80
9414523 20050106 02:06   0.000 341.000   0.000   9.300  10.500 1023.80
9414523 20050106 02:12   0.000 337.000   0.000   9.300  10.500 1024.00
9414523 20050106 02:18   0.000 306.000   0.000   9.300  10.500 1024.00
9414523 20050106 02:24   0.900 293.000   1.500   9.300  10.500 1024.00
9414523 20050106 02:30   1.100 303.000   1.500   9.300  10.500 1024.10
9414523 20050106 02:36   1.300 307.000   1.500   9.200  10.500 1024.10
9414523 20050106 02:42   0.600 299.000   1.600   9.100  10.500 1024.20
9414523 20050106 02:48   1.000 288.000   1.600   9.100  10.500 1024.20
9414523 20050106 02:54   0.000 291.000   1.400   9.100  10.500 1024.30
9414523 20050106 03:00   0.000 291.000   0.400   9.000  10.500 1024.40
9414523 20050106 03:06   0.000 287.000   0.000   9.100  10.500 1024.50
9414523 20050106 03:12   0.000 284.000   0.000   9.200  10.500 1024.40
9414523 20050106 03:18   0.000 291.000   0.000   9.200  10.500 1024.40
9414523 20050106 03:24   0.000 312.000   0.000   9.100  10.500 1024.30
9414523 20050106 03:30   0.000 298.000   0.000   9.100  10.500 1024.40
9414523 20050106 03:36   0.000 292.000   0.000   9.100  10.500 1024.30
9414523 20050106 03:42   0.000 271.000   0.000   9.200  10.500 1024.30
9414523 20050106 03:48   0.000 264.000   0.000   9.200  10.500 1024.30
9414523 20050106 03:54   0.000 271.000   0.000   9.200  10.500 1024.50
9414523 20050106 04:00   0.200 269.000   1.100   9.300  10.500 1024.60
9414523 20050106 04:06   0.000 267.000   0.000   9.200  10.500 1024.60
9414523 20050106 04:12   0.000 265.000   0.000   9.000  10.500 1024.60
9414523 20050106 04:18   0.000 264.000   0.000   9.000  10.500 1024.70
9414523 20050106 04:24   0.000 266.000   0.000   8.900  10.500 1024.70
9414523 20050106 04:30   0.000 256.000   0.000   8.800  10.500        
9414523 20050106 04:36   0.000 249.000   0.000   8.700  10.500 1024.70
9414523 20050106 04:42   0.000 252.000   0.000   8.700  10.500 1024.80
9414523 20050106 04:48   0.000 252.000   0.000   8.600  10.500 1024.80
9414523 20050106 04:54   0.000 235.000   0.000   8.500  10.500 1024.80
9414523 20050106 05:00   0.000 238.000   0.000   8.500  10.500 1024.70
9414523 20050106 05:06   0.000 227.000   0.000   8.400  10.500 1024.70
9414523 20050106 05:12   0.000 237.000   0.000   8.400  10.500 1024.70
9414523 20050106 05:18   0.000 222.000   0.000   8.200  10.500 1024.90
9414523 20050106 05:24   0.000 245.000   0.000   8.200  10.500 1025.00
9414523 20050106 05:30   0.000 266.000   0.000   8.300  10.500 1025.10
9414523 20050106 05:36   0.000 239.000   0.000   8.100  10.500 1025.10
9414523 20050106 05:42   0.000 242.000   0.000   8.000  10.500 1025.00
9414523 20050106 05:48   0.000 203.000   0.000   8.000  10.500 1025.10
9414523 20050106 05:54   0.000 159.000   0.000   7.800  10.500 1025.00
9414523 20050106 06:00   0.000 162.000   0.000   7.600  10.500 1025.10
9414523 20050106 06:06   0.000 176.000   0.000   7.700  10.500 1025.10
9414523 20050106 06:12   0.000 128.000   0.000   7.600  10.500 1025.10
9414523 20050106 06:18   0.000 194.000   0.000   7.600  10.500 1025.10
9414523 20050106 06:24   0.000 128.000   0.000   7.600  10.500 1025.10
9414523 20050106 06:30   0.000 128.000   0.000   7.700  10.500 1025.10
9414523 20050106 06:36   0.000 120.000   0.000   7.500  10.500 1025.20
9414523 20050106 06:42   0.000 105.000   0.000   7.300  10.500 1025.20
9414523 20050106 06:48   0.100 109.000   0.900   7.300  10.500 1025.20
9414523 20050106 06:54   0.000 130.000   0.000   7.300  10.500 1025.10
9414523 20050106 07:00   0.000 160.000   0.000   7.400  10.500 1025.00
9414523 20050106 07:06   0.000 206.000   0.000   7.400  10.500 1025.00
9414523 20050106 07:12   0.000 172.000   0.000   7.400  10.500 1025.00
9414523 20050106 07:18   0.000 182.000   0.000   7.500  10.500 1025.00
9414523 20050106 07:24   0.000 178.000   0.000   7.700  10.500 1024.90
9414523 20050106 07:30   0.000 126.000   0.000   7.900  10.500 1024.90
9414523 20050106 07:36   0.000 147.000   0.000   7.400  10.400 1024.80
9414523 20050106 07:42   0.000 221.000   0.000   7.500  10.400 1024.80
9414523 20050106 07:48   0.000 217.000   0.000   7.500  10.400 1024.80
9414523 20050106 07:54                                                
9414523 20050106 08:00   0.000 233.000   0.000   7.400  10.400 1024.70
9414523 20050106 08:06   0.000 228.000   0.000   7.300  10.400 1024.60
9414523 20050106 08:12   0.000 206.000   0.000   7.300  10.300 1024.10
9414523 20050106 08:18                                                
9414523 20050106 08:24   0.000 210.000   0.000   7.400  10.300 1024.20
9414523 20050106 08:30   0.100 220.000   0.900   7.200  10.300 1024.40
9414523 20050106 08:36   0.000 211.000   0.000   7.300  10.300 1024.40
9414523 20050106 08:42   0.000 224.000   0.000   7.400  10.300 1024.40
9414523 20050106 08:48   0.000 228.000   0.000   7.500  10.300 1024.40
9414523 20050106 08:54   0.000 275.000   0.000   7.400  10.300 1024.40
9414523 20050106 09:00   0.000 254.000   0.000   7.200  10.300 1024.30
9414523 20050106 09:06   0.000 203.000   0.000   7.300  10.300 1024.20
9414523 20050106 09:12   0.000 161.000   0.000   7.400  10.300 1023.80
9414523 20050106 09:18   0.000 210.000   0.000   7.400  10.300 1023.80
9414523 20050106 09:24   0.000 226.000   0.000   7.500  10.300 1023.80
9414523 20050106 09:30   0.000 196.000   0.000   7.600  10.300 1024.00
9414523 20050106 09:36   0.000 108.000   0.000   7.700  10.300 1023.90
9414523 20050106 09:42   0.000 136.000   0.000   7.500  10.300 1024.00
9414523 20050106 09:48   0.000  76.000   0.000   7.500  10.300 1023.90
9414523 20050106 09:54   0.000 173.000   0.000   7.500  10.300 1023.90
9414523 20050106 10:00   0.000 103.000   0.000   7.500  10.200 1023.80
9414523 20050106 10:06   0.000  41.000   0.000   7.600  10.300 1023.90
9414523 20050106 10:12   0.000  58.000   0.000   7.600  10.300 1023.70
9414523 20050106 10:18   0.000  57.000   0.000   7.700  10.200 1023.80
9414523 20050106 10:24   0.000 330.000   0.000   7.600  10.300 1023.90
9414523 20050106 10:30   0.000 334.000   0.000   7.600  10.300 1024.20
9414523 20050106 10:36   0.000 302.000   0.000   7.700  10.200 1024.20
9414523 20050106 10:42                                                
9414523 20050106 10:48   0.000 306.000   0.000   7.800  10.300 1024.10
9414523 20050106 10:54   0.000 346.000   0.000   7.800  10.300 1023.90
9414523 20050106 11:00   0.000 354.000   0.000   7.900  10.300 1023.90
9414523 20050106 11:06   0.000 346.000   0.000   7.800  10.300 1023.90
9414523 20050106 11:12   0.000  58.000   0.000   7.800  10.300 1023.50
9414523 20050106 11:18   0.000  74.000   0.000   7.800  10.300 1023.30
9414523 20050106 11:24   0.000  70.000   0.000   7.800  10.300 1023.40
9414523 20050106 11:30   0.000 345.000   0.000   7.800  10.300 1023.50
9414523 20050106 11:36   0.000 347.000   0.000   7.800  10.300 1023.50
9414523 20050106 11:42   0.000 344.000   0.000   7.800  10.400 1023.60
9414523 20050106 11:48   0.000 344.000   0.000   7.700  10.400 1023.50
9414523 20050106 11:54   0.000 351.000   0.000   7.600  10.400 1023.40
9414523 20050106 12:00   0.000   2.000   0.000   7.500  10.300 1023.20
9414523 20050106 12:06   0.000 327.000   0.000   7.500  10.400 1023.20
9414523 20050106 12:12   0.000   2.000   0.000   7.600  10.400 1023.10
9414523 20050106 12:18   0.000  16.000   0.000   7.700  10.400 1023.10
9414523 20050106 12:24   0.000  26.000   0.000   7.800  10.400 1023.10
9414523 20050106 12:30   0.000  31.000   0.000   7.800  10.400 1023.00
9414523 20050106 12:36   0.000 349.000   0.000   7.700  10.400 1023.00
9414523 20050106 12:42   0.000 356.000   0.000   7.800  10.400 1023.00
9414523 20050106 12:48   0.000 313.000   0.000   7.900  10.400 1023.00
9414523 20050106 12:54   0.000 310.000   0.000   8.000  10.400 1023.00
9414523 20050106 13:00   0.000 299.000   0.000   7.900  10.400 1023.10
9414523 20050106 13:06   0.000 204.000   0.000   7.900  10.400 1023.00
9414523 20050106 13:12   0.000 228.000   0.000   7.900  10.400 1022.80
9414523 20050106 13:18   0.000 236.000   0.000   8.000  10.400 1022.90
9414523 20050106 13:24   0.000 207.000   0.000   7.900  10.400 1022.80
9414523 20050106 13:30   0.000 204.000   0.000   8.000  10.400 1022.70
9414523 20050106 13:36   0.000 168.000   0.000   8.000  10.400 1022.70
9414523 20050106 13:42   0.000 185.000   0.000   8.000  10.400 1022.60
9414523 20050106 13:48   0.000 183.000   0.000   8.000  10.400 1022.70
9414523 20050106 13:54   0.000 180.000   0.000   8.000  10.400 1022.70
9414523 20050106 14:00   0.000 188.000   0.000   7.900  10.400 1022.70
9414523 20050106 14:06   0.000 179.000   0.000   7.900  10.400 1022.70
9414523 20050106 14:12   0.000 155.000   0.000   7.800  10.400 1022.50
9414523 20050106 14:18   0.000 160.000   0.000   7.700  10.400 1022.50
9414523 20050106 14:24   0.000 154.000   0.000   7.600  10.400 1022.40
9414523 20050106 14:30   0.000 166.000   0.000   7.600  10.400 1022.40
9414523 20050106 14:36   0.000 161.000   0.100   7.500  10.400 1022.40
9414523 20050106 14:42   0.400 138.000   1.600   7.500  10.400 1022.30
9414523 20050106 14:48   0.000 137.000   0.000   7.500  10.400 1022.20
9414523 20050106 14:54   0.000 154.000   1.400   7.600  10.400 1022.30
9414523 20050106 15:00   0.000 179.000   0.000   7.500  10.400 1022.40
9414523 20050106 15:06   0.000 189.000   0.000   7.500  10.400 1022.40
9414523 20050106 15:12   0.000 196.000   0.000   7.500  10.400 1022.40
9414523 20050106 15:18   0.000 160.000   0.000   7.500  10.400 1022.30
9414523 20050106 15:24   1.000 118.000   3.100   7.600  10.400 1022.20
9414523 20050106 15:30   1.500 111.000   3.500   7.600  10.400 1022.20
9414523 20050106 15:36   0.500 108.000   2.600   7.700  10.400 1022.20
9414523 20050106 15:42   1.900  99.000   3.900   7.700  10.400 1022.10
9414523 20050106 15:48   1.400 118.000   3.600   7.800  10.400 1022.10
9414523 20050106 15:54   1.500 106.000   3.500   7.800  10.400 1022.00
9414523 20050106 16:00   2.600  96.000   4.000   7.800  10.400 1022.00
9414523 20050106 16:06   0.800  89.000   3.800   7.700  10.400 1022.00
9414523 20050106 16:12   0.800  96.000   2.500   7.900  10.400 1022.10
9414523 20050106 16:18   1.200  97.000   3.700   8.000  10.400 1022.00
9414523 20050106 16:24   0.900 104.000   3.600   8.000  10.400 1021.90
9414523 20050106 16:30   1.100  98.000   3.200   8.100  10.400 1021.80
9414523 20050106 16:36   1.400 120.000   3.500   8.200  10.400 1021.90
9414523 20050106 16:42   1.200 113.000   3.200   8.200  10.400 1021.80
9414523 20050106 16:48   0.500 121.000   3.100   8.200  10.400 1021.80
9414523 20050106 16:54   1.600 118.000   3.300   8.100  10.400 1021.80
9414523 20050106 17:00   0.200 127.000   3.000   8.100  10.400 1021.70
9414523 20050106 17:06   2.100 112.000   3.800   7.900  10.400 1021.70
9414523 20050106 17:12   1.400 107.000   3.400   8.000  10.400 1021.60
9414523 20050106 17:18   1.000 136.000   3.200   8.200  10.400 1021.70
9414523 20050106 17:24   1.400 141.000   2.300   8.300  10.400 1021.70
9414523 20050106 17:30   0.900 135.000   3.200   8.300  10.400 1021.80
9414523 20050106 17:36   0.400 122.000   1.700   8.500  10.400 1021.60
9414523 20050106 17:42   0.700 128.000   3.000   8.400  10.400 1021.70
9414523 20050106 17:48   0.900 122.000   2.200   8.400  10.400 1021.80
9414523 20050106 17:54                                                
9414523 20050106 18:00   1.200 151.000   3.200   8.300  10.400 1021.80
9414523 20050106 18:06   0.300 128.000   3.100   8.700  10.400 1021.70
9414523 20050106 18:12   1.100 142.000   2.700   8.700  10.400 1021.70
9414523 20050106 18:18   1.200 148.000   1.800   8.900  10.400 1021.70
9414523 20050106 18:24   0.400 148.000   1.900   8.900  10.400 1021.60
9414523 20050106 18:30   1.100 152.000   2.200   8.800  10.400 1021.70
9414523 20050106 18:36   0.400 165.000   3.300   9.100  10.400 1021.60
9414523 20050106 18:42   0.500 165.000   1.800   8.900  10.400 1021.50
9414523 20050106 18:48   1.100 152.000   1.900   9.000  10.400 1021.30
9414523 20050106 18:54   0.700 134.000   1.800   9.300  10.400 1021.20
9414523 20050106 19:00   0.900 157.000   2.100   9.200  10.400 1021.00
9414523 20050106 19:06   0.800 155.000   3.300   8.900  10.400 1021.00
9414523 20050106 19:12   0.100 152.000   1.800   9.300  10.400 1020.80
9414523 20050106 19:18   1.000 129.000   3.200   8.900  10.400 1020.70
9414523 20050106 19:24   0.300 127.000   1.800   9.100  10.400 1020.60
9414523 20050106 19:30   0.400 138.000   1.800   9.100  10.400 1020.60
9414523 20050106 19:36   0.400 116.000   3.400   9.100  10.400 1020.50
9414523 20050106 19:42   1.100 114.000   1.800   9.300  10.400 1020.30
9414523 20050106 19:48   1.900  96.000   3.600   9.300  10.400 1020.10
9414523 20050106 19:54   1.500 115.000   3.200   9.000  10.300 1020.00
9414523 20050106 20:00   1.000 111.000   1.900   9.300  10.400 1019.90
9414523 20050106 20:06   1.900 114.000   2.600   9.100  10.400 1019.60
9414523 20050106 20:12   0.000 122.000   2.300   9.300  10.400 1019.40
9414523 20050106 20:18   1.500 109.000   3.200   9.100  10.300 1019.20
9414523 20050106 20:24   0.400 114.000   2.600   9.200  10.400 1019.20
9414523 20050106 20:30   0.500 126.000   3.700   9.100  10.300 1019.10
9414523 20050106 20:36   0.400 108.000   3.800   9.200  10.300 1019.00
9414523 20050106 20:42   0.400 110.000   3.000   9.200  10.400 1018.90
9414523 20050106 20:48   0.600  94.000   2.000   9.400  10.400 1018.80
9414523 20050106 20:54   0.600  91.000   1.800   9.400  10.400 1018.70
9414523 20050106 21:00   0.100  88.000   1.800   9.400  10.400 1018.50
9414523 20050106 21:06   0.100  96.000   1.700   9.600  10.400 1018.50
9414523 20050106 21:12   0.500 112.000   1.800   9.500  10.400 1018.30
9414523 20050106 21:18   0.000 107.000   1.700   9.500  10.400 1018.10
9414523 20050106 21:24   0.000  93.000   0.700   9.700  10.400 1018.00
9414523 20050106 21:30   0.000  97.000   0.700   9.800  10.500 1017.70
9414523 20050106 21:36   0.100 107.000   1.900   9.800  10.500 1017.60
9414523 20050106 21:42   0.000  66.000   0.700   9.800  10.400 1017.60
9414523 20050106 21:48   0.000  71.000   1.500   9.900  10.400 1017.50
9414523 20050106 21:54   0.000  44.000   0.000  10.100  10.400 1017.30
9414523 20050106 22:00   0.000  68.000   0.000  10.300  10.500 1017.20
9414523 20050106 22:06   0.200  88.000   1.500  10.300  10.500 1017.20
9414523 20050106 22:12   0.000 107.000   1.100  10.200  10.500 1017.20
9414523 20050106 22:18   0.500  98.000   1.700  10.300  10.400 1017.00
9414523 20050106 22:24   0.100  86.000   1.600  10.500  10.400 1016.90
9414523 20050106 22:30   0.100  83.000   1.100  10.400  10.400 1016.60
9414523 20050106 22:36   0.300  91.000   1.800  10.500  10.400 1016.60
9414523 20050106 22:42   0.100 107.000   1.700  10.600  10.400 1016.60
9414523 20050106 22:48                                                
9414523 20050106 22:54   0.000 109.000   0.200  10.700  10.400 1016.40
9414523 20050106 23:00   0.100 102.000   0.500  10.700  10.400 1016.30
9414523 20050106 23:06   0.000 109.000   1.500  10.700  10.400 1016.30
9414523 20050106 23:12   0.100 120.000   1.200  10.800  10.400 1016.20
9414523 20050106 23:18   0.000 119.000   0.000  10.900  10.400 1016.20
9414523 20050106 23:24   0.000 112.000   0.000  10.700  10.500 1016.10
9414523 20050106 23:30   0.000  96.000   0.000  11.000  10.400 1015.90
9414523 20050106 23:36   0.000 105.000   0.000  10.900  10.500 1015.90
9414523 20050106 23:42   0.000  95.000   0.000  10.900  10.500 1015.80
9414523 20050106 23:48   0.000 159.000   0.000  11.000  10.600 1015.60
9414523 20050106 23:54   0.000 102.000   0.000  11.000  10.600 1015.50
9414523 20050107 00:00   0.000  86.000   0.000  11.100  10.600 1015.50
9414523 20050107 00:06   0.000 142.000   0.000  11.100  10.600 1015.50
9414523 20050107 00:12   0.000 157.000   0.000  11.100  10.700 1015.40
9414523 20050107 00:18   0.000 146.000   0.000  11.000  10.700 1015.30
9414523 20050107 00:24   0.000 194.000   0.000  11.000         1015.10
9414523 20050107 00:30   0.000 218.000   0.000  11.000  10.600 1015.00
9414523 20050107 00:36   0.000 220.000   0.000  10.900  10.600 1014.80
9414523 20050107 00:42   0.000 212.000   0.000  10.900  10.700 1014.70
9414523 20050107 00:48   0.000 226.000   0.000  10.900  10.700 1014.60
9414523 20050107 00:54   0.000 230.000   0.000  10.900  10.600 1014.50
9414523 20050107 01:00   0.000 221.000   0.000  10.900  10.600 1014.40
9414523 20050107 01:06   0.000 210.000   0.000  10.900  10.600 1014.40
9414523 20050107 01:12   0.000 221.000   0.000  10.900  10.600 1014.30
9414523 20050107 01:18   0.000 245.000   0.000  11.000  10.500 1014.30
9414523 20050107 01:24   0.000 259.000   0.000  10.800  10.500 1014.10
9414523 20050107 01:30   0.000 208.000   0.000  10.900  10.500 1014.00
9414523 20050107 01:36   0.000 287.000   0.000  10.800  10.500 1014.00
9414523 20050107 01:42   0.000 286.000   0.000  10.600  10.500 1014.00
9414523 20050107 01:48   0.000 280.000   0.000  10.600  10.500 1014.00
9414523 20050107 01:54   0.000 256.000   0.000  10.700  10.500 1013.90
9414523 20050107 02:00   0.000 234.000   0.000  10.700  10.500 1013.80
9414523 20050107 02:06   0.000 234.000   0.000  10.400  10.500 1013.70
9414523 20050107 02:12   0.000  81.000   0.000  10.500  10.500 1013.60
9414523 20050107 02:18   0.000 102.000   0.000  10.600  10.500 1013.50
9414523 20050107 02:24   0.000 154.000   0.000  10.600  10.500 1013.50
9414523 20050107 02:30   0.000 189.000   0.000  10.500  10.500 1013.60
9414523 20050107 02:36   0.000 206.000   0.000  10.500  10.500 1013.60
9414523 20050107 02:42   0.000 201.000   0.000          10.500 1013.50
9414523 20050107 02:48   0.000 206.000   0.000  10.400  10.500 1013.40
9414523 20050107 02:54   0.000 199.000   0.000  10.400  10.500 1013.30
9414523 20050107 03:00   0.000 194.000   0.000  10.300  10.500 1013.20
9414523 20050107 03:06   0.000 152.000   0.000  10.300  10.500 1013.00
9414523 20050107 03:12   0.000 126.000   0.000  10.400  10.500 1012.90
9414523 20050107 03:18   0.000 138.000   0.000  10.300  10.500 1012.80
9414523 20050107 03:24   0.000 121.000   0.000  10.300  10.500 1012.80
9414523 20050107 03:30   0.000 117.000   0.000  10.200  10.500 1012.60
9414523 20050107 03:36   0.000 122.000   0.000  10.300  10.500 1012.50
