Port Chicago, CA 
Station ID: 9415144
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9415144 20050106 00:06   2.300  26.000   2.600   8.300   9.300 1024.10
9415144 20050106 00:12   2.600  24.000   2.900   7.900   9.400 1024.00
9415144 20050106 00:18   2.300  25.000   2.900   8.000   9.300 1023.80
9415144 20050106 00:24   2.300  30.000   2.700   8.200   9.300 1024.00
9415144 20050106 00:30   2.100  31.000   2.700   8.500   9.300 1023.80
9415144 20050106 00:36   1.600  33.000   2.300   8.300   9.300 1024.00
9415144 20050106 00:42   2.200  47.000   2.300   8.100   9.300 1023.80
9415144 20050106 00:48   2.200  50.000   2.400   8.400   9.300 1024.10
9415144 20050106 00:54   2.400  49.000   2.600   8.100   9.300 1024.00
9415144 20050106 01:00   2.900  39.000   3.100   7.700   9.300 1024.10
9415144 20050106 01:06   2.500  42.000   3.100   8.300   9.300 1023.90
9415144 20050106 01:12                                                
9415144 20050106 01:18   2.900  40.000   3.200   8.400   9.300 1024.00
9415144 20050106 01:24   3.200  44.000   3.800   8.100   9.300 1023.90
9415144 20050106 01:30   2.900  40.000   3.600   8.700   9.300 1024.00
9415144 20050106 01:36   3.100  39.000   3.400   7.900   9.300 1023.80
9415144 20050106 01:42   3.000  43.000   3.400   8.000   9.200 1024.10
9415144 20050106 01:48   3.000  51.000   3.300   8.300   9.200 1023.80
9415144 20050106 01:54   2.800  53.000   3.300   8.600   9.100 1024.00
9415144 20050106 02:00   3.500  45.000   4.000   8.800   9.200 1023.90
9415144 20050106 02:06   3.700  47.000   4.300   8.200   9.200 1024.10
9415144 20050106 02:12   2.900  43.000   3.900   8.400   9.200 1024.10
9415144 20050106 02:18   2.500  39.000   4.000   8.600   9.100 1024.30
9415144 20050106 02:24   2.600  41.000   3.600   8.500   9.100 1024.20
9415144 20050106 02:30   3.000  33.000   3.600   8.200   9.100 1024.50
9415144 20050106 02:36   2.300  43.000   2.800   7.700   9.100 1024.30
9415144 20050106 02:42   2.200  51.000   2.600   8.200   9.100 1024.50
9415144 20050106 02:48   2.400  49.000   3.000   8.300   9.100 1024.10
9415144 20050106 02:54   2.900  52.000   3.400   8.300   9.100 1024.40
9415144 20050106 03:00   2.100  74.000   3.000   7.900   9.100 1024.50
9415144 20050106 03:06   1.900  85.000   2.600   8.000   9.200 1024.70
9415144 20050106 03:12   2.200  85.000   2.700   8.400   9.200 1024.70
9415144 20050106 03:18   1.900  74.000   2.800   8.200   9.100 1024.90
9415144 20050106 03:24   2.500  67.000   3.100   8.300   9.100 1024.80
9415144 20050106 03:30   2.700  56.000   3.000   8.300   9.100 1025.00
9415144 20050106 03:36   2.600  54.000   3.500   8.800   9.100 1024.80
9415144 20050106 03:42   2.800  45.000   3.500   8.300   9.100 1025.00
9415144 20050106 03:48   2.900  42.000   3.300   8.300   9.100 1024.70
9415144 20050106 03:54   3.500  39.000   3.900   8.000   9.100 1024.90
9415144 20050106 04:00   3.700  45.000   4.100   8.300   9.100 1024.60
9415144 20050106 04:06   2.900  52.000   4.300   8.200   9.100 1024.90
9415144 20050106 04:12   2.800  44.000   3.300   8.200   9.100 1024.80
9415144 20050106 04:18   3.800  45.000   4.300   8.200   9.100 1025.00
9415144 20050106 04:24   4.000  47.000   4.800   8.200   9.100 1024.90
9415144 20050106 04:30   3.700  42.000   4.400   7.400   9.100        
9415144 20050106 04:36   3.600  42.000   4.700   8.000   9.100 1025.00
9415144 20050106 04:42   4.800  34.000   5.600   8.000   9.100 1025.20
9415144 20050106 04:48   4.200  43.000   5.400   7.400   9.100 1025.00
9415144 20050106 04:54   4.500  43.000   4.900   7.500   9.100 1025.20
9415144 20050106 05:00   4.300  45.000   5.000   7.700   9.100 1025.00
9415144 20050106 05:06   4.200  42.000   4.800   7.900   9.100 1025.20
9415144 20050106 05:12   2.900  54.000   4.800   7.600   9.100 1025.10
9415144 20050106 05:18   3.600  49.000   4.200   7.700   9.100 1025.30
9415144 20050106 05:24   4.400  47.000   5.000   7.300   9.100 1025.00
9415144 20050106 05:30   3.800  53.000   4.600   8.400   9.100 1025.40
9415144 20050106 05:36   3.900  57.000   4.700   8.000   9.100 1025.20
9415144 20050106 05:42   3.200  63.000   4.300   8.000   9.100 1025.40
9415144 20050106 05:48   3.800  55.000   4.300   7.800   9.100 1025.10
9415144 20050106 05:54   3.400  61.000   4.100   7.600   9.100 1025.20
9415144 20050106 06:00   3.400  71.000   4.700   8.000   9.100 1025.00
9415144 20050106 06:06   1.500 102.000   3.200   7.800   9.100 1025.20
9415144 20050106 06:12   2.700 104.000   3.400   7.500   9.100 1025.20
9415144 20050106 06:18   2.000  94.000   3.300   7.300   9.100 1025.50
9415144 20050106 06:24                                                
9415144 20050106 06:30   1.500 102.000   2.700   7.700   9.100 1025.50
9415144 20050106 06:36   2.300 128.000   2.700   7.500   9.100 1025.30
9415144 20050106 06:42   2.400 104.000   2.800   7.300   9.100 1025.40
9415144 20050106 06:48   1.700  94.000   2.600   7.700   9.100 1025.10
9415144 20050106 06:54   2.300  74.000   3.000   7.900   9.100 1025.30
9415144 20050106 07:00   2.300  72.000   3.300   7.700   9.100 1025.10
9415144 20050106 07:06   2.000  87.000   2.300   7.400   9.100 1025.20
9415144 20050106 07:12   2.300  94.000   2.600   7.500   9.100 1025.00
9415144 20050106 07:18   2.500  89.000   2.900   7.400   9.100 1025.30
9415144 20050106 07:24   2.100  82.000   2.900   7.600   9.100 1025.10
9415144 20050106 07:30   2.000  90.000   2.200   7.700   9.100 1025.20
9415144 20050106 07:36   2.000 101.000   2.400   7.000   9.100 1024.90
9415144 20050106 07:42   1.800 102.000   2.500   7.300   9.100 1025.00
9415144 20050106 07:48   2.200  92.000   2.700   7.000   9.100 1024.50
9415144 20050106 07:54   1.900  99.000   2.700   7.700   9.100 1024.60
9415144 20050106 08:00   2.000  94.000   2.200   7.400   9.100 1024.30
9415144 20050106 08:06   1.600  98.000   2.300   7.600   9.100 1024.40
9415144 20050106 08:12   1.500 100.000   2.200   6.900   9.100 1024.40
9415144 20050106 08:18                                                
9415144 20050106 08:24   2.200 114.000   2.400   7.400   9.200 1024.50
9415144 20050106 08:30   1.900 115.000   2.300   7.100   9.100 1024.70
9415144 20050106 08:36   2.500 109.000   2.900   7.500   9.100 1024.40
9415144 20050106 08:42   2.500 105.000   3.000   7.700   9.100 1024.60
9415144 20050106 08:48   2.200 114.000   2.700   7.600   9.100 1024.30
9415144 20050106 08:54   2.300 109.000   2.900   8.000   9.100 1024.50
9415144 20050106 09:00   2.500 104.000   2.800   7.600   9.100 1024.30
9415144 20050106 09:06   2.000 103.000   2.600   7.700   9.100 1024.40
9415144 20050106 09:12                                                
9415144 20050106 09:18   1.500  97.000   2.300   7.400   9.100 1024.60
9415144 20050106 09:24   2.000  97.000   2.300   7.700   9.100 1024.40
9415144 20050106 09:30   2.000  86.000   2.400   7.300   9.100 1024.50
9415144 20050106 09:36   2.100  89.000   2.400   7.500   9.100 1024.30
9415144 20050106 09:42   2.400  84.000   2.500   7.900   9.100 1024.40
9415144 20050106 09:48   2.000  82.000   2.600   7.300   9.100 1024.10
9415144 20050106 09:54   2.500  84.000   2.700   7.500   9.100 1024.20
9415144 20050106 10:00   2.700  87.000   3.100   7.800   9.100 1024.00
9415144 20050106 10:06   2.700  85.000   3.100   7.700   9.100 1024.20
9415144 20050106 10:12   2.400  92.000   3.000   7.700   9.100 1024.20
9415144 20050106 10:18   2.200  87.000   2.500   8.000   9.100 1024.40
9415144 20050106 10:24   2.100  89.000   2.300   7.500   9.100 1024.20
9415144 20050106 10:30   2.100 100.000   2.200   7.900   9.100 1024.40
9415144 20050106 10:36   2.400 100.000   2.600   7.500   9.100 1024.20
9415144 20050106 10:42   2.200  91.000   2.500   7.300   9.100 1024.40
9415144 20050106 10:48   2.400  90.000   2.500   7.500   9.100 1024.00
9415144 20050106 10:54   2.200  90.000   2.300   7.200   9.100 1024.20
9415144 20050106 11:00   2.300  89.000   2.500   7.500   9.100 1024.10
9415144 20050106 11:06   2.100  91.000   2.400   7.000   9.100 1024.10
9415144 20050106 11:12   2.000  97.000   2.200   7.100   9.100 1023.90
9415144 20050106 11:18   2.000  99.000   2.300   6.900   9.100 1024.00
9415144 20050106 11:24                                                
9415144 20050106 11:30   2.400  99.000   2.900   6.900   9.100 1024.00
9415144 20050106 11:36   2.800 101.000   3.300   7.500   9.100 1023.80
9415144 20050106 11:42   2.600 101.000   3.400   7.400   9.100 1023.90
9415144 20050106 11:48   2.700  98.000   3.100   7.500   9.100 1023.50
9415144 20050106 11:54   2.400  97.000   3.100   7.200   9.100 1023.60
9415144 20050106 12:00   2.800  93.000   3.300   7.200   9.000 1023.40
9415144 20050106 12:06   2.900  92.000   3.300   7.300   9.000 1023.50
9415144 20050106 12:12   3.000  89.000   3.200   6.900   9.000 1023.30
9415144 20050106 12:18   2.600  86.000   3.100   7.100   9.000 1023.40
9415144 20050106 12:24   2.500  88.000   2.800   6.900   9.100 1023.20
9415144 20050106 12:30   3.000  78.000   3.200   7.200   9.100 1023.30
9415144 20050106 12:36   3.000  75.000   3.400   7.100   9.000 1023.00
9415144 20050106 12:42   2.500  85.000   3.000   7.200   9.000 1023.20
9415144 20050106 12:48   1.900  84.000   2.500   6.900   9.100 1022.80
9415144 20050106 12:54   2.300  86.000   2.400   7.200   9.100 1023.00
9415144 20050106 13:00   2.200  85.000   2.400   7.200   9.000 1022.60
9415144 20050106 13:06   2.600  83.000   2.700   7.000   9.100 1022.80
9415144 20050106 13:12   2.400  78.000   2.700   7.400   9.100 1022.70
9415144 20050106 13:18   2.100  79.000   2.500   7.600   9.000 1023.00
9415144 20050106 13:24   2.200  87.000   2.300   6.900   9.000 1022.70
9415144 20050106 13:30   2.500  80.000   2.600   7.300   9.100 1022.90
9415144 20050106 13:36   2.400  80.000   2.700   7.300   9.100 1022.80
9415144 20050106 13:42   2.300  83.000   2.400   7.400   9.100 1023.00
9415144 20050106 13:48   2.000  91.000   2.300   7.200   9.000 1022.60
9415144 20050106 13:54   2.400  99.000   2.400   7.500   9.000 1022.70
9415144 20050106 14:00   2.300  97.000   2.500   7.200   9.100 1022.50
9415144 20050106 14:06   2.400 102.000   2.600   7.200   9.100 1022.70
9415144 20050106 14:12   2.500 102.000   2.600   7.300   9.100 1022.60
9415144 20050106 14:18   2.600 104.000   2.800   7.300   9.100 1022.70
9415144 20050106 14:24   2.500 103.000   2.900   7.200   9.100 1022.40
9415144 20050106 14:30   2.800  98.000   3.000   7.200   9.100 1022.60
9415144 20050106 14:36   2.800  96.000   3.200   7.600   9.100 1022.40
9415144 20050106 14:42   3.000  95.000   3.200   7.200   9.000 1022.40
9415144 20050106 14:48   3.200  89.000   3.400   7.800   9.100 1022.00
9415144 20050106 14:54   3.300  81.000   3.800   7.300   9.100 1022.00
9415144 20050106 15:00   3.300  81.000   3.600   7.100   9.100 1021.80
9415144 20050106 15:06   3.100  90.000   3.500   7.400   9.100 1022.00
9415144 20050106 15:12   2.900  89.000   3.400   7.300   9.100 1022.00
9415144 20050106 15:18   2.500 107.000   3.000   7.000   9.100 1022.30
9415144 20050106 15:24   2.100 126.000   2.600   7.200   9.100 1022.20
9415144 20050106 15:30   2.200 122.000   2.400   7.600   9.100 1022.30
9415144 20050106 15:36   2.100 130.000   2.600   6.800   9.100 1022.10
9415144 20050106 15:42   1.800 162.000   2.200   7.300   9.100 1022.20
9415144 20050106 15:48   1.800 132.000   2.200   7.100   9.100 1021.90
9415144 20050106 15:54   0.600 130.000   1.500   7.300   9.100 1022.00
9415144 20050106 16:00   0.700 124.000   1.600   7.700   9.100 1021.90
9415144 20050106 16:06   0.900 160.000   1.000   6.800   9.100 1022.10
9415144 20050106 16:12   0.500 160.000   1.100   7.200   9.100 1022.10
9415144 20050106 16:18   0.000 158.000   0.000   7.300   9.200 1022.40
9415144 20050106 16:24   0.100 348.000   1.000   7.300   9.200 1022.10
9415144 20050106 16:30   0.900  27.000   1.200   7.200   9.200 1022.20
9415144 20050106 16:36   0.400  34.000   1.000   7.300   9.300 1021.90
9415144 20050106 16:42   1.900  65.000   2.300   7.400   9.300 1022.00
9415144 20050106 16:48   2.100  77.000   2.700   7.300   9.300 1021.70
9415144 20050106 16:54   1.700  77.000   2.300   7.500   9.300 1021.80
9415144 20050106 17:00   1.800  83.000   3.000   7.700   9.300 1021.80
9415144 20050106 17:06   3.800  69.000   4.000   7.600   9.300 1021.90
9415144 20050106 17:12   3.900  68.000   4.500   7.600   9.400 1021.70
9415144 20050106 17:18   3.900  64.000   4.300   7.600   9.300 1021.80
9415144 20050106 17:24   3.700  60.000   4.100   7.600   9.300 1021.70
9415144 20050106 17:30   3.500  57.000   4.000   7.500   9.300 1021.90
9415144 20050106 17:36   3.100  62.000   3.900   7.400   9.300 1021.80
9415144 20050106 17:42   4.000  57.000   4.900   7.400   9.300 1021.90
9415144 20050106 17:48   4.500  56.000   5.200   7.200   9.300 1021.60
9415144 20050106 17:54   4.500  55.000   5.300   7.200   9.300 1021.70
9415144 20050106 18:00   5.100  51.000   5.700   7.200   9.300 1021.50
9415144 20050106 18:06   5.400  49.000   5.800   7.300   9.300 1021.70
9415144 20050106 18:12   4.900  45.000   5.700   7.200   9.300 1021.60
9415144 20050106 18:18   4.700  47.000   5.800   7.400   9.300 1022.00
9415144 20050106 18:24   3.700  55.000   4.600   7.500   9.300 1021.80
9415144 20050106 18:30   3.300  43.000   3.800   7.500   9.300 1021.90
9415144 20050106 18:36   2.600  53.000   3.400   7.600   9.300 1021.70
9415144 20050106 18:42   2.700  62.000   3.100   7.600   9.300 1021.70
9415144 20050106 18:48   3.200  58.000   3.700   7.700   9.300 1021.20
9415144 20050106 18:54   3.400  46.000   3.700   7.800   9.300 1021.30
9415144 20050106 19:00   3.000  65.000   3.800   7.800   9.300 1020.90
9415144 20050106 19:06   2.900  61.000   3.500   7.900   9.300 1021.00
9415144 20050106 19:12   2.400  46.000   3.200   7.900   9.300 1020.80
9415144 20050106 19:18   2.900  53.000   3.300   7.900   9.300 1021.00
9415144 20050106 19:24   3.100  41.000   3.400   8.100   9.300 1020.70
9415144 20050106 19:30                                                
9415144 20050106 19:36   3.300  39.000   3.600   8.300   9.300 1020.50
9415144 20050106 19:42   2.700  37.000   3.400   8.400   9.300 1020.50
9415144 20050106 19:48   2.400  65.000   2.700   8.500   9.300 1020.00
9415144 20050106 19:54   2.200  48.000   2.600   8.500   9.300 1020.00
9415144 20050106 20:00   2.100  63.000   2.800   8.500   9.300 1019.80
9415144 20050106 20:06   0.800  62.000   2.100   8.600   9.300 1019.90
9415144 20050106 20:12   0.800  45.000   1.600   8.600   9.300 1019.70
9415144 20050106 20:18   1.500  53.000   2.200   8.700   9.300 1019.40
9415144 20050106 20:24   2.000  60.000   2.600   8.800   9.300 1019.50
9415144 20050106 20:30   2.400  42.000   2.600   8.700   9.300 1019.10
9415144 20050106 20:36   3.000  49.000   3.400   8.800   9.500 1019.10
9415144 20050106 20:42   2.100  46.000   3.100   8.800   9.500 1018.90
9415144 20050106 20:48   2.200  50.000   2.900   8.800   9.500 1019.00
9415144 20050106 20:54   3.500  43.000   3.800   8.900   9.500 1018.70
9415144 20050106 21:00   3.100  50.000   4.000   9.000   9.400 1018.70
9415144 20050106 21:06   2.300  47.000   3.300   9.000   9.400 1018.40
9415144 20050106 21:12   2.200  37.000   3.200   9.200   9.400 1018.50
9415144 20050106 21:18   1.800  46.000   2.700   9.100   9.400 1018.10
9415144 20050106 21:24   3.900  36.000   4.800   9.400   9.400 1018.10
9415144 20050106 21:30   4.000  47.000   5.200   9.300   9.400 1018.00
9415144 20050106 21:36   3.500  51.000   4.500   9.400   9.400 1017.70
9415144 20050106 21:42   3.400  58.000   4.200   9.400   9.500 1017.60
9415144 20050106 21:48   4.200  50.000   4.600   9.300   9.500 1017.90
9415144 20050106 21:54   3.700  44.000   4.600   9.500   9.500 1017.60
9415144 20050106 22:00   3.700  46.000   4.100   9.500   9.500 1017.40
9415144 20050106 22:06   3.700  48.000   4.200   9.400   9.500 1017.50
9415144 20050106 22:12                                                
9415144 20050106 22:18   3.800  58.000   4.400   9.600   9.500 1017.20
9415144 20050106 22:24   3.400  56.000   4.400   9.600   9.600 1017.00
9415144 20050106 22:30   4.100  57.000   4.600   9.700   9.800 1017.10
9415144 20050106 22:36   3.600  59.000   4.500   9.600   9.800 1017.10
9415144 20050106 22:42   3.800  59.000   4.400   9.700   9.800 1016.90
9415144 20050106 22:48   3.700  63.000   4.000   9.800   9.800 1016.80
9415144 20050106 22:54   4.300  64.000   4.700   9.900   9.800 1016.90
9415144 20050106 23:00   4.000  62.000   4.900   9.800   9.800 1016.30
9415144 20050106 23:06   4.200  63.000   4.800   9.700   9.800 1016.40
9415144 20050106 23:12   4.300  60.000   4.400   9.700   9.800 1016.40
9415144 20050106 23:18   3.900  59.000   4.400   9.700   9.900 1016.50
9415144 20050106 23:24   4.000  61.000   4.500   9.700   9.800 1016.50
9415144 20050106 23:30   3.900  61.000   4.500   9.900   9.800 1015.90
9415144 20050106 23:36   4.400  66.000   5.300   9.800   9.700 1015.90
9415144 20050106 23:42   4.400  64.000   5.300   9.800   9.800 1015.90
9415144 20050106 23:48   5.100  59.000   5.500   9.900   9.700 1015.60
9415144 20050106 23:54   4.900  63.000   5.500   9.700   9.700 1015.70
9415144 20050107 00:00   5.000  55.000   5.300   9.700   9.700 1015.80
9415144 20050107 00:06   4.800  63.000   5.400   9.600   9.700 1015.60
9415144 20050107 00:12   5.400  62.000   5.800   9.600   9.700 1015.50
9415144 20050107 00:18   5.400  60.000   6.000   9.700   9.700 1015.70
9415144 20050107 00:24   5.400  58.000   5.900   9.800         1015.30
9415144 20050107 00:30   4.800  63.000   5.900   9.600   9.700 1015.20
9415144 20050107 00:36   4.200  65.000   5.700   9.600   9.700 1015.30
9415144 20050107 00:42   4.100  69.000   5.300   9.500   9.800 1015.00
9415144 20050107 00:48   4.600  75.000   5.600   9.500   9.800 1014.80
9415144 20050107 00:54   4.300  77.000   5.300   9.200   9.800 1014.90
9415144 20050107 01:00   4.300  76.000   5.200   9.000   9.700 1014.40
9415144 20050107 01:06   4.700  73.000   5.400   8.900   9.700 1014.30
9415144 20050107 01:12   4.400  74.000   5.000   8.800   9.700 1014.30
9415144 20050107 01:18   4.400  73.000   5.200   8.400   9.700 1014.50
9415144 20050107 01:24   4.000  76.000   5.100   9.500   9.700 1014.30
9415144 20050107 01:30   4.000  75.000   4.800   8.600   9.700 1014.30
9415144 20050107 01:36   3.500  76.000   4.600   8.700   9.600 1014.30
9415144 20050107 01:42   2.600  82.000   3.900   9.000   9.600 1014.20
