San Francisco, CA 	
Station ID: 9414290	
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
Data%:  StnDtm     GMT  99.226  99.226  99.226  98.988   0.000  99.137  
Maximum:                 9.900 359.000  14.000  13.600   0.000 1027.10  
Minimum:                 0.000   0.000   0.000   5.400   0.000 991.100  
------- -------- ----- ------- ------- ------- ------- ------- ------- 
9414290 20050106 02:54   4.200 294.000   4.800   9.300         1023.50
9414290 20050106 03:00   3.900 294.000   5.100   9.300         1023.60
9414290 20050106 03:06   4.700 293.000   5.500   9.200         1023.60
9414290 20050106 03:12   4.600 295.000   5.700   9.100         1023.60
9414290 20050106 03:18   4.500 292.000   5.900   9.100         1023.60
9414290 20050106 03:24   4.800 294.000   5.700   9.000         1023.80
9414290 20050106 03:30   4.600 298.000   6.000   9.000         1023.80
9414290 20050106 03:36   4.400 300.000   5.100   8.900         1023.80
9414290 20050106 03:42   4.200 295.000   5.300   9.000         1023.80
9414290 20050106 03:48   4.700 294.000   5.200   8.900         1023.80
9414290 20050106 03:54   5.300 294.000   5.800   8.900         1023.80
9414290 20050106 04:00   4.100 303.000   4.800   8.900         1023.80
9414290 20050106 04:06   4.100 297.000   4.700   8.900         1023.90
9414290 20050106 04:12   3.800 304.000   4.700   8.900         1024.00
9414290 20050106 04:18   4.100 300.000   4.600   8.900         1024.00
9414290 20050106 04:24   3.600 292.000   5.500   8.800         1024.00
9414290 20050106 04:30   3.000 292.000   4.600   8.700                
9414290 20050106 04:36   3.200 295.000   5.400   8.800         1024.10
9414290 20050106 04:42   4.400 295.000   5.300   8.900         1024.10
9414290 20050106 04:48   3.700 295.000   4.800   9.100         1024.10
9414290 20050106 04:54   3.000 294.000   4.700   9.100         1024.20
9414290 20050106 05:00   4.100 289.000   5.300   9.000         1024.30
9414290 20050106 05:06   4.900 290.000   5.800   8.900         1024.20
9414290 20050106 05:12   4.500 290.000   5.900   8.800         1024.20
9414290 20050106 05:18   4.800 291.000   6.800   8.800         1024.20
9414290 20050106 05:24   5.400 284.000   6.700   8.900         1024.30
9414290 20050106 05:30   5.800 288.000   6.900   8.900         1024.30
9414290 20050106 05:36   5.100 286.000   7.400   8.800         1024.20
9414290 20050106 05:42   5.600 287.000   6.800   8.800         1024.30
9414290 20050106 05:48   6.100 285.000   6.900   8.800         1024.40
9414290 20050106 05:54   6.000 288.000   6.700   8.800         1024.40
9414290 20050106 06:00   5.200 285.000   6.000   8.800         1024.40
9414290 20050106 06:06   5.400 285.000   6.300   8.800         1024.50
9414290 20050106 06:12   5.400 290.000   6.400   8.700         1024.50
9414290 20050106 06:18   5.200 285.000   6.400   8.800         1024.50
9414290 20050106 06:24   5.900 283.000   6.800   8.800         1024.60
9414290 20050106 06:30   6.000 277.000   7.100   8.900         1024.50
9414290 20050106 06:36   5.500 279.000   6.600   8.900         1024.50
9414290 20050106 06:42   5.600 282.000   6.700   8.800         1024.40
9414290 20050106 06:48   5.700 285.000   6.600   8.800         1024.30
9414290 20050106 06:54   5.200 284.000   6.500   8.900         1024.30
9414290 20050106 07:00   5.500 284.000   7.100   8.900         1024.30
9414290 20050106 07:06   5.800 283.000   7.600   8.900         1024.30
9414290 20050106 07:12   6.300 285.000   7.100   8.800         1024.30
9414290 20050106 07:18   5.200 279.000   7.200   8.800         1024.30
9414290 20050106 07:24   6.200 284.000   7.400   8.900         1024.20
9414290 20050106 07:30   4.700 285.000   6.700   8.700         1024.10
9414290 20050106 07:36   3.900 296.000   6.100   8.800         1024.00
9414290 20050106 07:42   3.700 304.000   6.800   8.800         1023.90
9414290 20050106 07:48   5.200 291.000   8.300   8.700         1024.00
9414290 20050106 07:54   5.900 286.000   6.700   8.700         1023.90
9414290 20050106 08:00   4.900 294.000   8.300   8.700         1023.90
9414290 20050106 08:06   5.200 288.000   6.300   8.600         1023.80
9414290 20050106 08:12   5.100 290.000   5.800   8.600         1023.80
9414290 20050106 08:18                                                
9414290 20050106 08:24   4.800 288.000   5.900   8.600         1023.70
9414290 20050106 08:30   4.600 293.000   5.100   8.500         1023.70
9414290 20050106 08:36   4.600 293.000   5.400   8.600         1023.70
9414290 20050106 08:42   4.900 290.000   5.600   8.600         1023.80
9414290 20050106 08:48   5.100 286.000   5.800   8.600         1023.80
9414290 20050106 08:54   5.000 286.000   5.900   8.600         1023.80
9414290 20050106 09:00   4.600 290.000   5.600   8.600         1023.70
9414290 20050106 09:06   4.600 289.000   5.500   8.600         1023.70
9414290 20050106 09:12   3.600 309.000   5.600   8.500         1023.60
9414290 20050106 09:18   3.300 308.000   4.300   8.600         1023.60
9414290 20050106 09:24   4.600 290.000   5.100   8.600         1023.60
9414290 20050106 09:30   4.000 293.000   5.100   8.500         1023.60
9414290 20050106 09:36   4.200 294.000   5.300   8.600         1023.50
9414290 20050106 09:42   4.100 296.000   5.300   8.600         1023.60
9414290 20050106 09:48   4.500 290.000   5.200   8.500         1023.60
9414290 20050106 09:54   4.200 286.000   5.500   8.600         1023.50
9414290 20050106 10:00   4.100 294.000   5.000   8.500         1023.50
9414290 20050106 10:06   3.700 304.000   4.400   8.500         1023.50
9414290 20050106 10:12   3.900 307.000   4.600   8.500         1023.50
9414290 20050106 10:18   3.200 307.000   4.500   8.600         1023.50
9414290 20050106 10:24   3.500 303.000   3.800   8.500         1023.50
9414290 20050106 10:30   3.500 301.000   4.000   8.500         1023.60
9414290 20050106 10:36   3.400 300.000   3.800   8.500         1023.50
9414290 20050106 10:42   3.900 305.000   4.200   8.500         1023.50
9414290 20050106 10:48   3.200 308.000   3.700   8.500         1023.50
9414290 20050106 10:54   2.800 316.000   3.500   8.600         1023.40
9414290 20050106 11:00   3.000 308.000   4.100   8.500         1023.30
9414290 20050106 11:06   3.400 311.000   3.700   8.500         1023.30
9414290 20050106 11:12   3.800 301.000   4.900   8.500         1023.20
9414290 20050106 11:18   3.400 299.000   4.500   8.500         1023.10
9414290 20050106 11:24   3.600 306.000   4.200   8.500         1023.10
9414290 20050106 11:30   3.200 310.000   4.500   8.600         1022.90
9414290 20050106 11:36   3.800 306.000   4.800   8.400         1022.90
9414290 20050106 11:42   3.000 306.000   3.600   8.400         1022.80
9414290 20050106 11:48   3.100 311.000   4.000   8.500         1022.80
9414290 20050106 11:54   3.500 307.000   4.500   8.500         1022.70
9414290 20050106 12:00   3.200 298.000   4.100   8.500         1022.70
9414290 20050106 12:06   3.000 300.000   3.400   8.500         1022.70
9414290 20050106 12:12   3.100 309.000   3.600   8.600         1022.70
9414290 20050106 12:18   3.300 304.000   3.900   8.600         1022.60
9414290 20050106 12:24   3.400 312.000   3.900   8.500         1022.40
9414290 20050106 12:30   3.200 298.000   4.000   8.700         1022.30
9414290 20050106 12:36   3.900 304.000   4.300   8.600         1022.40
9414290 20050106 12:42   3.900 307.000   4.800   8.700         1022.30
9414290 20050106 12:48   4.200 297.000   4.900   8.700         1022.20
9414290 20050106 12:54   4.600 300.000   5.200   8.600         1022.20
9414290 20050106 13:00   4.800 298.000   5.200   8.600         1022.10
9414290 20050106 13:06   4.500 301.000   5.400   8.600         1022.10
9414290 20050106 13:12   4.200 301.000   5.300   8.700         1022.10
9414290 20050106 13:18   4.000 308.000   4.900   8.600         1022.10
9414290 20050106 13:24   4.200 314.000   4.700   8.600         1022.10
9414290 20050106 13:30   4.100 322.000   4.600   8.700         1021.80
9414290 20050106 13:36   4.300 319.000   5.100   8.700         1021.80
9414290 20050106 13:42   4.100 321.000   4.700   8.700         1021.80
9414290 20050106 13:48   3.500 318.000   4.600   8.800         1021.90
9414290 20050106 13:54   3.100 318.000   4.000   8.700         1021.90
9414290 20050106 14:00   2.900 323.000   3.500   8.800         1021.90
9414290 20050106 14:06   2.400 333.000   3.400   8.800         1022.00
9414290 20050106 14:12   2.500 357.000   3.000   8.800         1021.90
9414290 20050106 14:18   2.400 352.000   2.900   8.900         1021.90
9414290 20050106 14:24   2.500 324.000   3.200   8.900         1021.70
9414290 20050106 14:30   3.700 288.000   4.400   8.700         1021.70
9414290 20050106 14:36   4.200 292.000   4.700   8.500         1021.60
9414290 20050106 14:42   4.600 284.000   5.500   8.400         1021.70
9414290 20050106 14:48   4.400 282.000   5.000   8.500         1021.60
9414290 20050106 14:54   4.600 287.000   5.400   8.400         1021.50
9414290 20050106 15:00   3.900 290.000   4.900   8.400         1021.60
9414290 20050106 15:06   3.700 282.000   4.200   8.400         1021.70
9414290 20050106 15:12   4.200 284.000   5.200   8.500         1021.60
9414290 20050106 15:18   4.300 284.000   4.900   8.500         1021.50
9414290 20050106 15:24   3.900 284.000   5.100   8.400         1021.60
9414290 20050106 15:30   4.200 288.000   4.800   8.400         1021.60
9414290 20050106 15:36   4.300 288.000   5.300   8.400         1021.50
9414290 20050106 15:42   4.300 300.000   5.000   8.600         1021.50
9414290 20050106 15:48   4.000 302.000   5.100   8.500         1021.40
9414290 20050106 15:54   4.500 303.000   5.200   8.500         1021.40
9414290 20050106 16:00   4.000 302.000   5.100   8.400         1021.40
9414290 20050106 16:06   3.600 302.000   4.800   8.400         1021.40
9414290 20050106 16:12   3.800 311.000   4.800   8.500         1021.10
9414290 20050106 16:18   3.400 355.000   4.900   8.800         1021.10
9414290 20050106 16:24   3.500  15.000   4.100   8.900         1021.10
9414290 20050106 16:30   3.500  13.000   4.200   8.900         1021.10
9414290 20050106 16:36   4.300  20.000   4.800   8.900         1021.00
9414290 20050106 16:42   3.900  11.000   5.000   8.800         1021.10
9414290 20050106 16:48   3.000  13.000   3.900   8.800         1021.00
9414290 20050106 16:54   3.500   8.000   4.200   8.900         1021.00
9414290 20050106 17:00   3.600 353.000   4.200   8.800         1020.90
9414290 20050106 17:06   3.800 357.000   4.300   8.900         1021.00
9414290 20050106 17:12   3.600 352.000   4.300   8.800         1021.00
9414290 20050106 17:18   4.100   1.000   5.200   8.900         1020.80
9414290 20050106 17:24   4.300   2.000   5.100   8.900         1020.70
9414290 20050106 17:30   4.000   4.000   4.800   8.900         1020.70
9414290 20050106 17:36   3.600  21.000   4.500   9.000         1020.90
9414290 20050106 17:42   3.800  14.000   4.700   9.000         1020.90
9414290 20050106 17:48   3.800  22.000   4.400   9.000         1021.00
9414290 20050106 17:54   3.600   6.000   4.600   9.100         1021.00
9414290 20050106 18:00   3.500  48.000   4.500   9.400         1021.10
9414290 20050106 18:06   2.800  38.000   4.200   9.400         1020.80
9414290 20050106 18:12   3.400  30.000   4.700   9.500         1020.90
9414290 20050106 18:18   3.000  51.000   4.500   9.500         1020.90
9414290 20050106 18:24   3.500  58.000   4.800   9.700         1020.90
9414290 20050106 18:30   3.300  66.000   4.900   9.900         1020.80
9414290 20050106 18:36   3.800  28.000   4.900   9.600         1020.80
9414290 20050106 18:42   3.900  20.000   5.300   9.600         1020.80
9414290 20050106 18:48   3.400  44.000   4.600   9.800         1020.70
9414290 20050106 18:54   3.500  36.000   4.900   9.800         1020.60
9414290 20050106 19:00   3.800  36.000   5.100   9.800         1020.50
9414290 20050106 19:06   3.000  42.000   4.800   9.800         1020.30
9414290 20050106 19:12   3.600  37.000   4.900   9.900         1020.20
9414290 20050106 19:18   3.700  39.000   5.600   9.900         1020.10
9414290 20050106 19:24   2.400  67.000   3.700  10.100         1020.00
9414290 20050106 19:30   2.900  60.000   4.300  10.100         1019.90
9414290 20050106 19:36   3.500  58.000   5.200   9.900         1019.80
9414290 20050106 19:42   3.700  56.000   5.000   9.900         1019.80
9414290 20050106 19:48   2.800  56.000   4.400  10.100         1019.50
9414290 20050106 19:54   1.800  68.000   4.000  10.300         1019.20
9414290 20050106 20:00   3.300  32.000   4.600  10.000         1019.20
9414290 20050106 20:06   2.500  11.000   4.400  10.200         1018.90
9414290 20050106 20:12   2.300  24.000   3.400  10.200         1018.90
9414290 20050106 20:18   2.800  13.000   3.700  10.500         1018.60
9414290 20050106 20:24   2.500  34.000   3.700  10.500         1018.50
9414290 20050106 20:30   1.500  10.000   3.700  10.700         1018.40
9414290 20050106 20:36   2.600 348.000   4.000  10.700         1018.10
9414290 20050106 20:42   3.200 335.000   4.300  10.700         1018.00
9414290 20050106 20:48   3.600 339.000   4.500  10.700         1018.00
9414290 20050106 20:54   3.400 338.000   4.100  10.700         1017.90
9414290 20050106 21:00   3.900 334.000   4.400  10.500         1017.80
9414290 20050106 21:06   4.100 326.000   4.600  10.300         1017.70
9414290 20050106 21:12   4.300 322.000   4.800  10.400         1017.70
9414290 20050106 21:18   4.200 313.000   4.400  10.300         1017.50
9414290 20050106 21:24   4.300 317.000   4.600  10.000         1017.40
9414290 20050106 21:30   4.200 318.000   4.600  10.000         1017.40
9414290 20050106 21:36   3.900 318.000   4.200  10.000         1017.10
9414290 20050106 21:42   3.700 316.000   4.300   9.900         1017.10
9414290 20050106 21:48   3.500 320.000   3.900   9.900         1016.90
9414290 20050106 21:54   2.700 333.000   3.600   9.900         1016.80
9414290 20050106 22:00   3.200 337.000   3.600  10.200         1016.60
9414290 20050106 22:06   3.700 324.000   4.300  10.100         1016.50
9414290 20050106 22:12   4.100 323.000   4.500  10.100         1016.40
9414290 20050106 22:18   4.000 332.000   4.600  10.000         1016.30
9414290 20050106 22:24   4.000 324.000   4.500   9.700         1016.30
9414290 20050106 22:30   3.900 321.000   4.200   9.600         1016.20
9414290 20050106 22:36   3.700 321.000   4.300   9.800         1016.20
9414290 20050106 22:42   3.400 335.000   3.900   9.900         1016.10
9414290 20050106 22:48   3.500 329.000   3.800   9.800         1016.00
9414290 20050106 22:54   3.200 336.000   4.000   9.800         1016.00
9414290 20050106 23:00   2.600 339.000   3.500   9.900         1015.90
9414290 20050106 23:06   2.500 341.000   2.900  10.000         1015.90
9414290 20050106 23:12   2.000 338.000   2.800  10.300         1015.80
9414290 20050106 23:18   2.200 329.000   2.500  10.100         1015.70
9414290 20050106 23:24   1.800 340.000   2.500  10.200         1015.60
9414290 20050106 23:30   2.000 344.000   2.400  10.300         1015.40
9414290 20050106 23:36   1.300 336.000   2.300  10.300         1015.40
9414290 20050106 23:42   0.300 354.000   1.800  10.400         1015.30
9414290 20050106 23:48   0.000   8.000   1.500  10.500         1015.20
9414290 20050106 23:54   0.000  17.000   0.000  10.400         1015.10
9414290 20050107 00:00   0.000  10.000   0.000  10.200         1014.90
9414290 20050107 00:06   0.500  17.000   1.600  10.200         1014.90
9414290 20050107 00:12   0.600 308.000   1.700  10.300         1014.70
9414290 20050107 00:18   2.500 297.000   3.000  10.300         1014.70
9414290 20050107 00:24   2.800 293.000   3.900  10.400         1014.60
9414290 20050107 00:30   2.600 297.000   3.400  10.500         1014.40
